290
79
S
11	23100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
12	25100	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	74	72	73	67	65	70	68	64	61	56	57	60	56	58	57	65	59	63	58	59	64	63	60	42	55	64	71	57	58	68	74	74	80	74	74	74	74	78	72	78	78	76	73	76	80	77	77	77	70	74	72	70	70	69	75	63	69	72	62	66	47	68	66	66	62	70	72	73	74	74	75	76	76	79	80	76	74	78	76	77	76	79	81	80	81	75	77	81	81	83	79	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	68	69	69	68	68	68	72	76	75	78	75	73	71	72	73	74	76	74	77	76	78	81	76	77	79	79	72	74	78	72	73	73	76	74	73	80	75	73	74	80	80	80	78	80	76	78	77	77	80	78	81	
13	27100	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	91	90	88	89	87	87	89	92	90	90	87	90	90	89	91	93	92	91	91	91	91	91	89	87	79	90	90	90	89	87	89	89	92	89	89	89	89	91	92	91	91	90	91	88	91	87	89	89	91	90	89	87	88	87	89	85	88	90	86	86	83	88	89	89	88	89	88	90	88	90	89	88	88	90	91	85	86	85	88	83	86	87	86	87	86	85	86	85	87	90	90	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	83	85	83	82	82	82	82	88	88	84	87	88	88	88	87	86	84	82	87	88	89	88	89	88	88	88	87	87	86	85	85	86	87	85	86	86	87	86	89	87	87	87	87	85	87	88	87	87	88	85	86	
14	33100	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	45	61	47	46	47	43	60	46	45	42	47	44	42	42	42	47	44	43	43	44	41	38	40	43	44	45	47	45	45	44	45	46	49	46	44	46	47	47	50	44	46	44	
15	35300	73	83	80	81	80	77	90	85	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	86	72	75	75	76	90	69	69	54	62	78	68	75	75	84	80	72	78	83	87	86	77	73	69	83	90	91	87	88	92	89	85	78	85	65	69	82	74	68	60	63	67	74	68	66	66	74	85	78	72	76	85	59	73	72	85	86	89	86	87	87	84	87	67	87	87	67	85	71	67	82	82	81	71	77	75	75	81	85	81	76	87	76	58	73	56	84	84	85	59	77	84	86	89	68	70	86	85	87	80	87	90	88	88	83	80	92	78	77	76	76	87	60	74	80	59	72	72	86	-1	70	66	80	67	81	71	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	78	81	81	80	80	77	76	86	89	87	76	64	79	77	84	81	77	82	83	86	77	88	86	72	88	79	78	86	84	81	77	84	78	75	61	69	76	77	70	80	79	65	70	72	81	77	76	82	74	82	81	66	71	59	84	85	85	64	79	58	58	80	66	58	72	77	88	84	90	89	88	78	78	86	84	85	85	80	85	64	76	64	79	88	82	79	82	60	82	79	82	71	73	73	78	82	64	70	63	63	73	84	64	82	78	83	82	68	62	65	77	80	61	70	73	53	76	89	
16	40900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17	49100	91	94	94	94	94	94	96	93	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	94	91	94	91	91	94	92	92	93	94	91	95	91	94	79	90	90	89	92	84	84	84	87	85	82	85	85	86	84	81	81	73	81	71	80	76	78	65	58	47	48	53	53	49	38	31	44	47	37	47	52	46	50	39	26	28	43	76	77	85	85	80	85	49	85	85	32	37	46	32	32	26	37	37	29	39	39	54	59	56	56	58	61	48	40	52	61	62	59	60	57	55	66	60	54	61	59	56	60	61	75	80	80	79	77	80	81	78	78	79	82	82	81	86	83	81	84	87	88	-1	89	90	90	90	91	88	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	88	88	86	91	87	89	91	91	88	88	90	92	87	87	87	90	86	86	83	82	82	81	81	83	78	75	81	88	84	82	79	79	78	83	85	81	82	86	62	50	50	43	50	49	52	48	52	49	54	57	58	50	67	57	80	78	54	52	47	53	53	22	35	25	30	29	27	21	29	20	25	20	20	25	23	31	28	31	40	33	51	65	67	70	76	79	77	74	72	70	74	74	81	81	77	74	74	78	77	78	82	77	78	72	78	74	74	77	75	73	74	74	73	82	78	80	82	81	
18	52200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19	55100	94	98	93	90	95	91	91	91	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	101	98	97	92	99	93	93	95	94	92	94	95	93	97	93	90	87	84	85	79	76	84	82	84	84	81	81	79	81	83	75	79	76	76	83	82	78	78	81	65	65	81	75	76	76	79	75	82	82	78	83	83	81	79	81	76	65	74	35	35	54	35	45	35	35	78	72	79	78	34	49	74	62	29	32	32	25	23	0	24	28	20	16	23	21	25	23	23	27	29	35	54	87	87	88	83	82	85	84	85	86	82	89	91	90	85	84	85	85	84	85	86	83	83	88	85	89	88	-1	90	91	95	89	92	94	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	97	94	89	92	94	91	91	96	90	92	90	89	93	95	97	88	84	81	79	79	87	77	83	84	84	85	83	82	80	87	81	79	83	76	73	77	79	81	79	67	49	32	27	36	32	36	34	34	34	32	30	26	39	31	26	28	30	36	25	25	25	23	26	22	20	20	22	22	25	26	23	24	24	18	22	24	25	24	28	24	27	24	27	27	23	31	37	33	48	60	53	75	81	83	80	83	81	81	82	82	79	81	77	79	79	74	78	76	82	74	74	77	76	72	80	77	84	79	
20	57000	93	93	92	90	93	92	91	90	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	91	91	89	92	88	90	92	92	90	92	89	89	92	87	88	89	84	85	79	78	81	81	82	81	81	80	81	83	80	78	78	78	79	79	81	79	76	77	73	70	76	77	78	79	79	80	78	79	75	79	80	82	80	81	71	70	71	60	60	63	60	57	60	60	79	74	75	79	50	60	73	66	49	51	51	47	45	47	49	50	42	41	47	47	47	49	46	46	45	53	63	80	84	84	83	84	82	83	82	82	83	84	85	85	84	81	83	85	85	85	82	82	81	87	88	86	87	-1	87	88	90	89	88	89	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	92	89	86	86	91	91	90	91	89	89	90	89	88	91	88	88	86	86	82	81	80	84	76	80	82	80	82	81	82	82	82	81	79	79	77	77	79	77	80	74	71	57	47	52	48	47	48	43	24	24	38	41	20	29	30	25	29	35	34	33	28	28	24	23	31	23	23	24	20	26	23	24	28	28	24	28	26	30	22	23	22	21	26	29	28	25	27	28	29	20	37	52	68	73	79	82	79	76	79	81	77	77	80	77	76	77	76	78	74	79	74	77	76	74	71	73	74	77	80	
21	62400	96	92	96	89	96	90	96	91	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	90	95	89	96	90	96	92	91	91	88	89	95	93	86	90	87	90	85	87	85	80	79	81	83	84	83	80	82	85	86	77	83	79	79	79	82	87	75	79	76	83	77	75	76	78	82	80	89	73	80	74	85	78	80	81	83	70	77	74	80	80	71	80	70	80	80	84	70	71	84	71	70	68	71	76	73	73	68	66	63	70	69	67	69	71	70	64	69	73	70	69	73	72	80	80	83	88	81	82	83	84	75	85	82	88	87	83	81	78	86	88	89	81	82	77	86	87	90	91	-1	92	88	87	87	85	88	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	95	84	84	87	95	94	87	91	90	89	91	87	90	94	91	89	81	82	81	83	81	86	77	81	85	78	79	82	82	87	85	83	83	79	75	81	77	78	76	69	70	72	71	71	69	68	71	62	28	34	57	56	27	28	27	36	27	41	47	40	39	39	24	27	34	28	25	26	23	24	23	29	21	21	23	21	27	35	26	22	28	26	33	33	33	25	28	31	33	23	37	69	66	66	74	80	81	68	75	85	73	78	80	78	78	77	76	78	67	81	78	77	76	71	71	65	71	71	74	
22	65000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	71	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	66	60	60	60	68	69	69	69	66	70	71	73	71	69	68	71	66	66	67	60	67	64	69	69	71	77	78	73	77	77	81	72	77	74	55	72	75	77	71	77	76	73	77	75	72	73	75	79	
